Wood price index obtained from GENESIS database:
GENESIS-Tabelle: 61231-0002 (verändert)
Erzeugerpreisindizes der Produkte des Holzeinschlags aus den Staatsforsten: Deutschland, Monate, Messzahlen ohne Umsatzsteuer, Produkte des Holzeinschlags 
Erzeugerpreisindex der Produkte des Holzeinschlags Deutschland
Erzeugerpreisindizes d. Produkte d. Holzeinschlags (2010=100)
__________
(C)opyright Statistisches Bundesamt (Destatis), 2019
Stand: 19.02.2019 / 10:38:39

"","Oak","Beech","Spruce","Pine"
"104",2.4,2,0.5,-2.10000000000001
"105",3.90000000000001,-1.59999999999999,0.100000000000009,2.10000000000001
"106",2.7,11.9,2.3,-0.300000000000011
"107",4.39999999999999,3.39999999999999,3,1.60000000000001
"108",-1.8,1.10000000000001,0.700000000000003,-0.200000000000003
"109",3.3,-0.5,1,5.8
"110",4.8,-0.100000000000009,-0.400000000000006,-1.5
"111",3,-0.799999999999997,2.8,-0.5
"112",-10.2,-4,1,-1.59999999999999
"113",0.899999999999991,-0.900000000000006,0.900000000000006,-0.100000000000009
"114",3.90000000000001,-2.8,1.3,-1.3
"115",-10.6,-9.09999999999999,-0.0999999999999943,0.299999999999997
"116",-3.3,4.89999999999999,-0.400000000000006,-1
"117",2.60000000000001,4.90000000000001,1.90000000000001,3
"118",0,1,2,1.30000000000001
"119",2.39999999999999,11.7,1.19999999999999,1.09999999999999
"120",2.7,1.3,-1.3,3
"121",3.90000000000001,0.699999999999989,2.10000000000001,4.8
"122",2.89999999999999,-0.299999999999983,2.3,-2.7
"123",-4.2,-2.30000000000001,-0.5,-1.8
"124",0,-2.39999999999999,-1.2,-1.59999999999999
"125",-2.39999999999999,-4.90000000000001,0.299999999999997,0
"126",-4.90000000000001,1.40000000000001,-0.599999999999994,-2.5
"127",-4.4,-14.6,0.5,-1.8
"128",2.8,15,-0.5,0.399999999999991
"129",-0.200000000000003,-7.69999999999999,0.299999999999997,1.2
"130",3.3,5.19999999999999,0.799999999999997,2.09999999999999
"131",4.2,7.40000000000001,-0.299999999999997,0.900000000000006
"132",2.8,2.69999999999999,2.2,1.5
"133",24.8,4,1.59999999999999,2.90000000000001
"134",-12,-3.39999999999998,0.200000000000003,0.699999999999989
"135",-2.5,3.29999999999998,1.40000000000001,-0.399999999999991
"136",-6.3,0.800000000000011,-1.7,1.09999999999999
"137",-0.700000000000003,-4.09999999999999,-0.200000000000003,-4.2
"138",2.60000000000001,-4.80000000000001,-2.40000000000001,-0.199999999999989
"139",2.7,0.400000000000006,-1.69999999999999,-0.900000000000006
"140",-13.2,1.69999999999999,1.19999999999999,-1
"141",-1.10000000000001,1,-1.19999999999999,-2
"142",6.40000000000001,-6,-0.900000000000006,1
"143",-1.8,18.6,1.5,3.40000000000001
"144",3,2.60000000000002,0.5,1
"145",0.899999999999991,-5.70000000000002,-1.2,3.8
"146",1.40000000000001,-2.19999999999999,-9.2,-2.90000000000001
"147",0.5,0.199999999999989,-3.8,-1.39999999999999
"148",-2,-3.79999999999998,-0.299999999999997,-2.80000000000001
"149",-8.90000000000001,-4.50000000000001,-4.59999999999999,-2.39999999999999
"150",-0.699999999999989,-8.7,-0.900000000000006,-0.400000000000006
"151",7.39999999999999,0.900000000000006,-2.59999999999999,-2.59999999999999
"152",-5.7,-1.09999999999999,1.69999999999999,-2.60000000000001
"153",-2.3,-1.90000000000001,0.100000000000009,-1.19999999999999
"154",6.40000000000001,6.2,-2.60000000000001,1.3
"155",-8.90000000000001,16.2,3.30000000000001,-0.600000000000009
"156",8.8,-2.90000000000001,-0.200000000000003,2.5
"157",4.2,6.59999999999999,3.89999999999999,5.10000000000001
"158",-0.700000000000003,-2,-0.399999999999991,-2.2
"159",2.30000000000001,-5.09999999999999,1.8,0.900000000000006
"160",0.0999999999999943,-4.5,-2.8,-2.60000000000001
"161",1,-1.5,0.5,-2.5
"162",-13.8,-3.09999999999999,1.5,-1.39999999999999
"163",-1.5,0.599999999999994,-0.600000000000009,2.19999999999999
"164",-4.7,-23.9,-2.8,-7.5
"165",-1.1,17.8,-0.899999999999991,5.7
"166",-5.8,2.59999999999999,-0.300000000000011,-4.5
"167",22.6,6.59999999999999,2.60000000000001,4.10000000000001
"168",-2.10000000000001,-1.8,1.09999999999999,0
"169",9.80000000000001,2.8,3.5,5.5
"170",2.39999999999999,3.09999999999999,-1.09999999999999,-0.900000000000006
"171",-17.1,-4.5,-1.40000000000001,-1.59999999999999
"172",-1.40000000000001,0.5,-2.09999999999999,-2.80000000000001
"173",-2.7,-5.19999999999999,-0.100000000000009,-2.3
"174",8.90000000000001,1.40000000000001,-2.59999999999999,-0.5
"175",-5.3,-5.30000000000001,-2.2,1.8
"176",0.299999999999997,-33.5,6,-0.399999999999991
"177",-7.3,-5.89999999999999,1.10000000000001,-2.90000000000001
"178",5.5,8.7,2.09999999999999,3.2
"179",-4.1,28.2,0.900000000000006,6.7
"180",17.3,4.30000000000001,-0.300000000000011,-4.3
"181",5.09999999999999,0.199999999999989,0.100000000000009,1.19999999999999
"182",-16.1,-1,-0.700000000000003,0.5
"183",3.3,-0.599999999999994,0.799999999999997,-0.5
"184",-0.700000000000003,0.0999999999999943,-0.299999999999997,-1.69999999999999
"185",-8.9,-7.69999999999999,-0.799999999999997,-0.600000000000009
"186",3.3,-12.3,-1.7,-1
"187",-3.7,-2.39999999999999,-1.7,-1
"188",3.39999999999999,0.299999999999997,-0.299999999999997,0.799999999999997
"189",-0.899999999999991,6.5,-2.09999999999999,1.80000000000001
"190",-0.5,-6.09999999999999,-2.90000000000001,-3
"191",-0.200000000000003,11.6,-2,0.799999999999997
"192",0.700000000000003,-3.40000000000001,1.59999999999999,-0.600000000000009
"193",5.39999999999999,2.40000000000001,-1.09999999999999,3.10000000000001
"194",-0.399999999999991,-2.90000000000001,0,-7.40000000000001
"195",-2,-1.3,1.40000000000001,2.5
"196",-4.3,-4.09999999999999,-0.400000000000006,2.3
"197",8.4,-5.90000000000001,2.09999999999999,-1.89999999999999
"198",-4.5,-11.2,-1.5,0.399999999999991
"199",-3.5,6,0.100000000000009,-0.299999999999997
"200",6.7,14.8,-0.100000000000009,1.8
"201",-1.5,-1.80000000000001,-0.0999999999999943,-0.0999999999999943
"202",2,-17.2,2.09999999999999,-0.700000000000003
"203",9.3,10.2,-2.5,5.90000000000001
"204",-6.8,5.40000000000001,2,-5.5
"205",5.3,-2.90000000000001,0.900000000000006,2
"206",4.2,-0.399999999999991,1.40000000000001,0.399999999999991
"207",3.8,-1.40000000000001,-0.100000000000009,1
"208",-8,-3.39999999999999,0.200000000000003,-0.799999999999997
"209",0.5,3.89999999999999,-2.3,-0.700000000000003
"210",1.90000000000001,-7.39999999999999,1.39999999999999,-1.59999999999999
"211",-3,3,0,2.40000000000001
"212",-3.40000000000001,-2,1.10000000000001,-2.80000000000001
"213",3.7,-0.200000000000003,0.0999999999999943,0.200000000000003
"214",7.7,4.89999999999999,1,2.40000000000001
"215",-8.40000000000001,0,0,-3
"216",8.10000000000001,0.100000000000009,0.799999999999997,3.5
"217",-1.60000000000001,-1.90000000000001,2.2,3.39999999999999
"218",5.2,1.5,-1.2,-1.09999999999999
"219",3.09999999999999,2.8,1.90000000000001,1.7
"220",-5.09999999999999,0.100000000000009,2,-2
"221",-4.2,-1.7,-0.5,-1.10000000000001
"222",2.10000000000001,-1.90000000000001,0.400000000000006,-0.199999999999989
"223",-2.60000000000001,-6.8,0.399999999999991,1
"224",2.2,4.10000000000001,0.400000000000006,0.5
"225",-1.5,0.399999999999991,0.5,2.09999999999999
"226",2,6.2,3.09999999999999,1.59999999999999
"227",7.40000000000001,0.599999999999994,4.5,1.60000000000001
"228",8.39999999999999,1,1.10000000000001,3.7
"229",-1.5,1,3.19999999999999,2.39999999999999
"230",11,0.600000000000009,4.5,0.5
"231",-5.39999999999999,1.39999999999999,-3.5,3.3
"232",-8.30000000000001,0.600000000000009,-1.89999999999999,-2.09999999999999
"233",-2.19999999999999,1.09999999999999,0.700000000000003,-2.09999999999999
"234",1.39999999999999,-2,-3.90000000000001,0.0999999999999943
"235",0.200000000000003,-8.09999999999999,-1.59999999999999,2.40000000000001
"236",3.7,4.39999999999999,-2.90000000000001,-0.400000000000006
"237",3.39999999999999,5.10000000000001,0.599999999999994,3.2
"238",-6.3,5.59999999999999,1.90000000000001,1.7
"239",10.1,0.900000000000006,1.59999999999999,1.19999999999999
"240",-0.400000000000006,3.7,-1.89999999999999,1
"241",0.700000000000003,-0.100000000000009,4,3.10000000000001
"242",12.4,2,1.2,0
"243",-4.69999999999999,0.600000000000009,0.599999999999994,1.7
"244",1.39999999999999,-0.400000000000006,-0.799999999999997,-2
"245",-2.8,0.400000000000006,-0.5,0.399999999999991
"246",-2.3,-2.60000000000001,-0.900000000000006,-1.5
"247",-4.40000000000001,-0.299999999999997,-0.599999999999994,1.3
"248",11.8,0.0999999999999943,-2.10000000000001,-1.59999999999999
"249",-8.39999999999999,0.200000000000003,-0.399999999999991,1.2
"250",-3.90000000000001,-4.3,1.2,0
"251",6.60000000000001,0.900000000000006,0.399999999999991,-0.200000000000003
"252",-8.90000000000001,-1.90000000000001,-0.200000000000003,-0.799999999999997
"253",8.8,0.799999999999997,0.400000000000006,1.7
"254",1,-3.89999999999999,0.599999999999994,-1.90000000000001
"255",-11.3,-0.900000000000006,-0.899999999999991,-2.3
"256",-4.5,3.09999999999999,-1.40000000000001,0.5
"257",2.2,1.40000000000001,-2.89999999999999,-4.40000000000001
"258",-0.100000000000009,2,-0.400000000000006,-3.2
"259",-2.5,-5.7,-0.599999999999994,0.200000000000003
"260",-5.5,2.5,-1.2,-0.799999999999997
"261",7.30000000000001,-12.9,4,4.40000000000001
"262",2.39999999999999,1.8,1.8,1.5
"263",-12.4,1.3,0.799999999999997,0.799999999999997
"264",9,8.09999999999999,1.7,-1.7
"265",6.19999999999999,-9.19999999999999,1.2,3.5
"266",-2.59999999999999,2.3,0.299999999999997,-0.799999999999997
"267",-3,-0.700000000000003,0.299999999999997,1.8
"268",-1.5,-0.5,2.10000000000001,0.599999999999994
"269",-1.7,0.200000000000003,1.8,0.800000000000011
"270",0.299999999999997,3,0.599999999999994,0
"271",5.10000000000001,-7.5,3.7,1.59999999999999
"272",-5.3,-2,1.59999999999999,0.599999999999994
"273",1.3,7.8,2,2.7
"274",1,3.40000000000001,2.7,5.3
"275",4.3,0.5,5,2.2
"276",1.5,1.3,-0.599999999999994,1.5
"277",6.40000000000001,1.2,2.2,1.2
"278",0.599999999999994,-0.100000000000009,-0.100000000000009,1.5
"279",-1.40000000000001,1.7,1.10000000000001,5.3
"280",-1.09999999999999,0.200000000000003,0.299999999999997,2.40000000000001
"281",2.3,2.5,1.8,-0.600000000000009
"282",-1.8,-5.3,1,0.900000000000006
"283",1.8,-3.60000000000001,1.59999999999999,-0.200000000000003
"284",2.60000000000001,7.60000000000001,0.800000000000011,3.40000000000001
"285",-5.7,3.59999999999999,1.39999999999999,-1.10000000000001
"286",6,0.599999999999994,1,3.7
"287",-2.10000000000001,-2.19999999999999,2,2.10000000000001
"288",-1.69999999999999,2.19999999999999,-0.299999999999997,0.599999999999994
"289",7.3,-1.3,-0.799999999999997,-2.8
"290",-4.3,1.5,0.599999999999994,2.39999999999999
"291",3.09999999999999,1.40000000000001,-0.299999999999997,-0.900000000000006
"292",-1.7,-3.10000000000001,-0.900000000000006,0.100000000000023
"293",0,1.10000000000001,-0.699999999999989,-3.60000000000001
"294",-0.799999999999997,-4.60000000000001,-0.5,2.09999999999999
"295",-2.7,-1.59999999999999,-0.700000000000003,-0.200000000000003
"296",1.5,-1.7,-0.700000000000003,-1.3
"297",1.2,4.3,-1.3,0.200000000000003
"298",-1.8,2.80000000000001,-0.299999999999997,-1.59999999999999
"299",0.799999999999997,0.399999999999991,1.39999999999999,0
"300",2.2,-4.3,-1,-1.5
"301",-1.3,2.8,0.600000000000009,3.19999999999999
"302",-1.60000000000001,-3.3,0.699999999999989,-2
"303",8,2.2,0.300000000000011,0.5
"304",-5.2,-0.299999999999997,0.0999999999999943,-0.399999999999991
"305",-4,1.8,-1.3,-1.8
"306",1.2,-4.90000000000001,0.0999999999999943,0.199999999999989
"307",1.5,-4.7,1.5,-0.799999999999997
"308",-4.09999999999999,3.2,0,2.8
"309",5.5,4.40000000000001,1.40000000000001,1.40000000000001
"310",0.799999999999997,2.5,-0.299999999999997,2.19999999999999
"311",-0.599999999999994,2,1,-0.299999999999983
"312",0.699999999999989,-2.60000000000001,1.39999999999999,-0.5
"313",0.200000000000003,0,0.700000000000003,3.29999999999998
"314",2.60000000000001,0.5,2,0.800000000000011
"315",-1.10000000000001,1.2,0.900000000000006,-1.5
"316",-1.3,-1.59999999999999,0,1.69999999999999
"317",-1.59999999999999,5.5,-0.700000000000003,0.100000000000023
"318",1.8,-10.2,-0.600000000000009,0.699999999999989
"319",-6.10000000000001,0.700000000000003,0,-2.80000000000001
"320",3.5,1.59999999999999,-1.09999999999999,1.70000000000002
"321",-0.699999999999989,6.3,-0.599999999999994,0.0999999999999943
"322",2.19999999999999,3.10000000000001,0.5,1.40000000000001
"323",0.700000000000003,1.59999999999999,0.299999999999997,-0.900000000000006
"324",1.5,-4.7,-0.600000000000009,1.09999999999999
"325",1.10000000000001,-1.09999999999999,0,-0.299999999999983
"326",3.8,0.200000000000003,-0.699999999999989,-3.5
"327",-1.8,0,-0.100000000000009,4.29999999999998
"328",-2.80000000000001,0.299999999999997,0,-1.40000000000001
"329",0.600000000000009,1.3,-2.8,-0.899999999999977
"330",-0.100000000000009,-3.89999999999999,-0.400000000000006,-2.70000000000002
"331",-1,-3.30000000000001,-1.89999999999999,-0.599999999999994
"332",-1.8,-1.8,-1.40000000000001,0.300000000000011
"333",6.8,12.4,-0.799999999999997,0.299999999999983
"334",-5.39999999999999,2.39999999999999,0.200000000000003,-1.69999999999999
"335",2.89999999999999,-3,-1.3,0.5
"336",1.7,-1.89999999999999,0.699999999999989,-1.7
"337",0.799999999999997,-0.5,0,-0.799999999999997
"338",3.40000000000001,0.200000000000003,-0.599999999999994,-1.10000000000001
"339",0.400000000000006,-0.700000000000003,-0.599999999999994,1.60000000000001
"340",-4.60000000000001,2.3,-0.300000000000011,1
"341",1.2,-4.90000000000001,0.200000000000003,-2
"342",1,-3.09999999999999,-0.399999999999991,0.399999999999991
"343",-1,-0.200000000000003,-0.300000000000011,-1.09999999999999
"344",-0.200000000000003,6.40000000000001,-1.19999999999999,-3
"345",1.2,5.59999999999999,0.199999999999989,0.399999999999991
"346",-4.5,1.5,1.2,0.900000000000006
"347",4.8,-2.39999999999999,-0.799999999999997,1.09999999999999
"348",5.00000000000001,-1,1,-0.899999999999991
"349",-2.40000000000001,-4.5,-0.200000000000003,0.599999999999994
"350",4.79999999999998,3,0.600000000000009,1
"351",-1.39999999999998,-0.100000000000009,-0.100000000000009,-1.09999999999999
"352",-1.20000000000002,0.600000000000009,0.299999999999997,1.5
"353",-0.199999999999989,-3.90000000000001,-1.09999999999999,-2.90000000000001
"354",-0.400000000000006,-3.3,0.599999999999994,-0.0999999999999943
"355",-2.59999999999999,-2.3,0.300000000000011,-0.200000000000003
"356",0.0999999999999943,6.19999999999999,-0.5,-0.700000000000003
"357",3.5,3,-0.100000000000009,2.3
"358",-3.3,3.10000000000001,2.3,1.10000000000001
"359",3.39999999999999,-1.40000000000001,-0.699999999999989,-1.40000000000001
"360",2.70000000000002,-1.8,0.899999999999991,-0.299999999999997
